Tiempo,EncA,EncB,EncC,EncD,vA,vB,vC,vD,iA,iB,iC,iD,pwmA,pwmB,pwmC,pwmD
0.0,0,0,0,0,0,3,0,3,2.58,2.53,3.41,3.19,6450,6450,6450,6450
0.05000495910644531,-29,27,-23,19,-150,143,-123,95,1.7,1.87,2.58,2.58,6450,6450,6450,6450
0.10000801086425781,-72,62,-50,45,-303,262,-207,189,1.65,1.76,1.76,1.26,6450,6450,6450,6450
0.1500089168548584,-122,114,-96,88,-440,428,-372,341,1.04,0.99,0.66,0.71,6450,6450,6450,6450
0.2000119686126709,-168,161,-145,133,-542,532,-504,457,0.93,0.93,0.82,0.38,6450,6450,6450,6450
0.2500150203704834,-218,211,-199,188,-652,635,-630,594,0.82,0.88,0.82,0.82,6450,6450,6450,6450
0.3000178337097168,-268,260,-249,234,-731,705,-709,672,0.93,0.93,0.88,0.16,6450,6450,6450,6450
0.3500189781188965,-325,311,-308,292,-806,774,-798,756,0.93,0.88,0.55,0.0,6450,6450,6450,6450
0.40001988410949707,-378,366,-362,343,-855,831,-862,826,0.82,0.82,0.88,0.05,6450,6450,6450,6450
0.45002102851867676,-430,417,-417,396,-897,888,-912,874,0.82,0.16,0.82,0.27,6450,6450,6450,6450
0.5000228881835938,-482,472,-473,451,-923,933,-952,922,0.82,0.16,0.82,0.05,6450,6450,6450,6450
0.5500249862670898,-536,528,-529,502,-961,968,-987,938,0.88,0.44,0.82,0.33,6450,6450,6450,6450
0.6000280380249023,-588,580,-580,548,-987,997,-1012,951,0.88,0.27,0.71,0.22,6450,6450,6450,6450
0.6500308513641357,-646,642,-639,604,-1008,1017,-1033,961,0.88,0.88,0.6,0.11,6450,6450,6450,6450
0.7000319957733154,-702,691,-699,657,-1021,1014,-1050,967,0.82,0.99,0.88,0.71,6450,6450,6450,6450
0.750032901763916,-750,740,-751,700,-1022,1017,-1062,976,0.88,0.88,0.71,0.05,6450,6450,6450,6450
0.8000340461730957,-804,793,-806,752,-1027,1028,-1073,986,0.88,0.88,0.71,0.16,6450,6450,6450,6450
0.8500368595123291,-854,848,-862,805,-1032,1043,-1080,1002,0.82,0.93,0.77,0.05,6450,6450,6450,6450
0.9000389575958252,-909,906,-921,860,-1042,1052,-1088,1013,0.88,0.82,0.88,0.05,6450,6450,6450,6450
0.9500398635864258,-968,959,-975,915,-1056,1054,-1084,1032,0.82,0.6,0.88,0.05,6450,6450,6450,6450
1.000040054321289,-1022,1012,-1028,970,-1061,1050,-1079,1042,0.88,0.93,0.71,0.6,6450,6450,6450,6450
1.0500428676605225,-1072,1060,-1079,1018,-1066,1050,-1081,1039,0.88,0.93,0.88,0.0,6450,6450,6450,6450
1.1000449657440186,-1126,1112,-1134,1071,-1071,1046,-1087,1041,0.88,0.93,0.6,0.05,6450,6450,6450,6450
1.150048017501831,-1181,1163,-1190,1123,-1073,1043,-1092,1048,0.82,0.77,0.82,0.05,6450,6450,6450,6450
1.2000489234924316,-1239,1221,-1249,1184,-1076,1055,-1097,1050,0.88,0.11,0.82,0.16,6450,6450,6450,6450
1.2500498294830322,-1292,1276,-1304,1233,-1073,1067,-1096,1050,0.82,0.49,0.77,0.05,6450,6450,6450,6450
1.300050973892212,-1341,1328,-1356,1286,-1068,1073,-1099,1050,0.88,0.66,0.71,0.22,6450,6450,6450,6450
1.3500540256500244,-1394,1383,-1411,1332,-1066,1083,-1104,1035,0.88,0.44,0.82,0.93,6450,6450,6450,6450
1.400054931640625,-1448,1438,-1466,1377,-1067,1080,-1102,1007,0.82,0.99,0.77,0.88,6450,6450,6450,6450
1.450057029724121,-1501,1490,-1525,1426,-1053,1054,-1104,987,1.15,0.88,0.93,0.22,6450,6450,6450,6450
1.500058889389038,-1554,1540,-1581,1475,-1053,1049,-1102,986,0.82,0.33,0.88,0.88,6450,6450,6450,6450
1.5500619411468506,-1603,1590,-1633,1519,-1054,1052,-1106,980,0.82,0.55,0.77,0.0,6450,6450,6450,6450
1.6000628471374512,-1657,1645,-1688,1572,-1062,1064,-1108,999,0.99,0.99,0.71,0.16,6450,6450,6450,6450
1.6500630378723145,-1712,1700,-1744,1624,-1072,1071,-1108,1011,0.88,0.27,0.66,0.0,6450,6450,6450,6450
