Tiempo,EncA,EncB,EncC,EncD,vA,vB,vC,vD,iA,iB,iC,iD,pwmA,pwmB,pwmC,pwmD
0.026333093643188477,0.0,0.0,0.0,0.0,0,3,0,0,5.66,5.33,5.0,4.07,15291,15291,15291,13107
0.06983304023742676,-0.005447390761630803,0.006111706708171144,0.0,0.006643159465403417,-266,343,3,320,7.04,6.6,5.55,6.05,32251,32251,32251,32251
0.10587310791015625,-0.026971227429537878,0.026971227429537878,0.0,0.029229901647775034,-993,1037,3,1033,2.47,2.53,4.34,4.78,32251,32251,32251,32251
0.1468501091003418,-0.055935402698696776,0.05553681313077256,0.00013286318930806834,0.05553681313077256,-1779,1758,-1,1683,1.65,1.76,1.7,1.21,32251,32251,32251,32251
0.1903550624847412,-0.08675966261816861,0.085563893914396,0.0,0.08622820986093636,-2532,2489,2,2480,1.15,0.88,1.15,1.65,32251,32251,32251,32251
0.23010802268981934,-0.12090550227034219,0.11904541762002924,0.00013286318930806834,0.11652101702317594,-3116,3060,2,3053,1.37,0.82,1.54,1.37,32251,32251,32251,32251
0.26986002922058105,-0.1523940781363544,0.15000254072880917,0.00013286318930806834,0.1469466873747236,-3818,3536,-2,3514,0.82,0.93,1.65,0.77,32251,32251,32251,32251
0.3071260452270508,-0.18162397978412942,0.17816953686211964,0.0,0.17777094729419546,-3982,3888,2,3870,1.37,0.93,1.65,1.37,32251,32251,32251,32251
0.3468780517578125,-0.2135111452180658,0.2085952072136673,0.00013286318930806834,0.20607080661681398,-4329,4227,-2,4202,0.93,1.65,1.76,1.43,32251,32251,32251,32251
0.3916311264038086,-0.24539831065200224,0.23902087756521492,0.00013286318930806834,0.23928660394383106,-4617,4495,-2,4502,0.99,0.93,1.7,1.26,32251,32251,32251,32251
0.43013715744018555,-0.2799427398721,0.27236953808154013,0.00013286318930806834,0.2727681276494643,-4877,4715,-2,4730,0.88,0.82,1.7,1.21,32251,32251,32251,32251
0.46988701820373535,-0.3119627684953445,0.3041238403261684,0.0,0.30106798697208287,-5071,4937,-1,4910,1.15,0.82,1.76,1.37,32251,32251,32251,32251
0.5071501731872559,-0.3410598069538114,0.33335374197394346,0.00013286318930806834,0.3318922468915547,-5215,5106,-2,5049,0.82,0.55,1.15,1.32,32251,32251,32251,32251
0.5468950271606445,-0.3729469723877478,0.36577236016511216,0.0,0.3600592430248652,-5350,5293,-1,5178,0.93,0.33,0.77,1.37,32251,32251,32251,32251
0.590407133102417,-0.40483413782168426,0.3983238415455889,0.0,0.3938064931091146,-5462,5437,-1,5303,1.1,0.05,0.82,0.77,32251,32251,32251,32251
0.6314032077789307,-0.43951143023109,0.43353258671222694,0.0,0.4278194695719801,-5566,5562,-1,5415,0.88,0.49,0.77,0.55,32251,32251,32251,32251
0.6674120426177979,-0.4719300484222587,0.46608406809270375,0.00013286318930806834,0.45718223440906314,-5662,5658,3,5513,0.82,0.0,0.82,0.33,32251,32251,32251,32251
0.7086930274963379,-0.5015585396379579,0.4963768752549433,0.0,0.4893351262216156,-5729,5752,-1,5610,0.82,0.05,0.71,0.44,32251,32251,32251,32251
0.748441219329834,-0.5342428842077428,0.5291940830140363,0.00013286318930806834,0.5216208812234764,-5807,5820,2,5690,0.66,0.77,0.66,0.55,32251,32251,32251,32251
0.7881941795349121,-0.5670600919668357,0.5614798380158968,0.00013286318930806834,0.5539066362253369,-5866,5869,2,5757,0.77,0.27,0.77,0.38,32251,32251,32251,32251
0.8317019939422607,-0.5996115733473124,0.5941641825856816,0.00013286318930806834,0.5835351274410362,-5915,5908,-2,5820,0.82,0.77,0.6,0.49,32251,32251,32251,32251
0.8714501857757568,-0.6352189080818748,0.6292400645630116,0.0,0.6190095989862904,-5965,5941,2,5875,0.77,0.71,0.88,0.38,32251,32251,32251,32251
0.9149541854858398,-0.6681689790302757,0.6616586827541804,0.00013286318930806834,0.6516939435560752,-6001,5973,2,5924,0.77,0.33,0.71,0.44,32251,32251,32251,32251
0.9584660530090332,-0.7037763137648381,0.6968674279208186,0.0002657263786161367,0.6870355519120214,-6035,5999,1,5968,0.77,0.38,0.16,0.49,32251,32251,32251,32251
0.9982280731201172,-0.7393836484994004,0.7322090362767647,0.0002657263786161367,0.7225100234572756,-6067,6025,5,5999,0.77,0.88,0.11,0.49,32251,32251,32251,32251
1.041729211807251,-0.772067993069185,0.7644947912786253,0.0002657263786161367,0.7549286416484443,-6077,6033,0,6016,0.88,0.33,0.05,0.49,32251,32251,32251,32251
1.0814812183380127,-0.8076753278037474,0.7995706732559552,0.00013286318930806834,0.7901373868150824,-6097,6045,4,6035,0.77,0.66,0.27,0.49,32251,32251,32251,32251
1.1224942207336426,-0.8404925355628403,0.8319892914471241,0.00013286318930806834,0.8225560050062511,-6111,6054,4,6050,0.77,0.66,0.16,0.49,32251,32251,32251,32251
1.1622381210327148,-0.8733097433219332,0.8673308998030702,0.00013286318930806834,0.8578976133621973,-6122,6066,3,6063,0.77,0.27,0.66,0.55,32251,32251,32251,32251
1.2020270824432373,-0.9062598142703341,0.8998823811835469,0.00013286318930806834,0.8905819579319821,-6135,6085,3,6074,0.77,0.0,0.16,0.44,32251,32251,32251,32251
1.2417521476745605,-0.939209885218735,0.9300423251564783,0.000398589567924205,0.9202104491476814,-6151,6098,7,6075,0.77,0.05,0.05,0.33,32251,32251,32251,32251
1.2802600860595703,-0.9724256825457521,0.9627266697262633,0.000398589567924205,0.95262906733885,-6163,6106,2,6083,0.82,0.0,0.11,0.44,32251,32251,32251,32251
1.318756103515625,-1.0024527633293756,0.9954110142960482,0.000398589567924205,0.9851805487193267,-6159,6114,6,6091,0.82,0.82,0.71,0.44,32251,32251,32251,32251
1.358525037765503,-1.0351371078991605,1.0251723687010554,0.0002657263786161367,1.014941903124334,-6157,6113,0,6089,0.77,0.49,0.49,0.44,32251,32251,32251,32251
1.3997139930725098,-1.0678214524689453,1.057723850081532,0.000398589567924205,1.0473605213155026,-6164,6115,0,6095,0.77,0.82,0.77,0.44,32251,32251,32251,32251
1.4392790794372559,-1.100771523417346,1.09293259524817,0.0002657263786161367,1.082834992860757,-6171,6115,0,6108,0.77,0.0,0.88,0.38,32251,32251,32251,32251
1.4790351390838623,-1.133455867987131,1.125882666196571,0.000398589567924205,1.1155193374305419,-6163,6130,0,6115,0.66,0.11,0.55,0.44,32251,32251,32251,32251
1.518784999847412,-1.166273075746224,1.158699873955664,0.000398589567924205,1.1482036820003265,-6170,6133,0,6117,0.77,0.38,0.27,0.49,32251,32251,32251,32251
1.562300205230713,-1.2021461368594024,1.1912513553361408,0.0002657263786161367,1.1832795639776565,-6177,6139,0,6116,0.77,0.05,0.49,0.49,32251,32251,32251,32251
1.6020472049713135,-1.234830481429187,1.2240685630952335,0.000398589567924205,1.2133066447612801,-6172,6145,3,6122,0.77,0.6,0.77,0.49,32251,32251,32251,32251
1.6405510902404785,-1.267514825998972,1.2567529076650183,0.0002657263786161367,1.245858126141757,-6166,6144,3,6129,0.77,0.66,0.71,0.38,32251,32251,32251,32251
1.6790571212768555,-1.2975419067825953,1.2893043890454952,0.0002657263786161367,1.2785424707115416,-6168,6141,-1,6129,0.77,0.38,0.71,0.49,32251,32251,32251,32251
1.7188220024108887,-1.3303591145416884,1.3191986066398107,0.000398589567924205,1.3081709619272408,-6169,6143,2,6124,0.66,0.11,0.55,0.49,32251,32251,32251,32251
1.757322072982788,-1.3603861953253118,1.3520158143989034,0.0002657263786161367,1.3408553064970257,-6170,6146,2,6126,0.77,0.16,0.71,0.44,32251,32251,32251,32251
1.7958641052246094,-1.393469129463021,1.3845672957793802,0.0002657263786161367,1.3736725142561186,-6178,6142,-1,6135,0.82,0.82,0.71,0.44,32251,32251,32251,32251
1.8355770111083984,-1.4262863372221135,1.4144615133736955,0.000398589567924205,1.4035667318504341,-6177,6139,-2,6137,0.82,0.44,0.11,0.38,32251,32251,32251,32251
1.8753330707550049,-1.4565791443843532,1.4470129947541723,0.000398589567924205,1.4363839396095268,-6186,6141,-2,6144,0.82,0.49,0.05,0.33,32251,32251,32251,32251
1.9188439846038818,-1.4951094692836933,1.4823546031101185,0.0002657263786161367,1.4718584111547812,-6194,6136,2,6143,0.77,0.88,0.33,0.44,32251,32251,32251,32251
1.9623432159423828,-1.5307168040182555,1.5172976218981407,0.000398589567924205,1.506934293132111,-6192,6124,-2,6134,0.77,0.6,0.16,0.44,32251,32251,32251,32251
2.00209903717041,-1.5610096111804947,1.5498491032786172,0.000398589567924205,1.5394857745125878,-6194,6129,2,6132,0.77,0.0,0.05,0.6,32251,32251,32251,32251
2.0455970764160156,-1.599539936079835,1.5854564380131797,0.000398589567924205,1.5746945196792261,-6201,6135,-2,6134,0.66,0.71,0.0,0.55,32251,32251,32251,32251
2.0891079902648926,-1.6299656064313823,1.6181407825829641,0.000398589567924205,1.6075117274383188,-6205,6142,-2,6136,0.71,0.05,0.77,0.49,32251,32251,32251,32251
2.128866195678711,-1.6684959313307224,1.6536152541282185,0.0002657263786161367,1.6428533357942652,-6205,6145,2,6136,0.66,0.05,0.82,0.49,32251,32251,32251,32251
2.167370080947876,-1.6986558753036536,1.6862995986980034,0.000398589567924205,1.675404817174742,-6200,6144,2,6136,0.82,0.66,0.82,0.55,32251,32251,32251,32251
2.207127094268799,-1.734263210038216,1.7187182168891721,0.0002657263786161367,1.7079562985552184,-6198,6137,2,6134,0.77,0.11,0.82,0.49,32251,32251,32251,32251
2.249375104904175,-1.766947554608001,1.751535424648265,0.000398589567924205,1.7406406431250032,-6191,6142,-2,6136,0.77,0.38,0.66,0.44,32251,32251,32251,32251
2.290379047393799,-1.7998976255564019,1.7842197692180495,0.000398589567924205,1.7731921245054802,-6188,6138,2,6128,0.77,0.44,0.82,0.49,32251,32251,32251,32251
2.3326380252838135,-1.8356378234802724,1.8192956511953797,0.0002657263786161367,1.80826800648281,-6196,6139,2,6127,0.6,0.05,0.71,0.44,32251,32251,32251,32251
2.3699371814727783,-1.868455031239365,1.8521128589544726,0.000398589567924205,1.840952351052595,-6196,6147,-2,6131,0.77,0.05,0.27,0.38,32251,32251,32251,32251
2.414689064025879,-1.9014051021877663,1.8849300667135656,0.0002657263786161367,1.8736366956223798,-6197,6150,2,6137,0.88,0.05,0.11,0.49,32251,32251,32251,32251
2.4594480991363525,-1.9370124369223285,1.9201388118802039,0.0002657263786161367,1.9088454407890179,-6186,6144,2,6124,0.88,0.82,0.77,0.49,32251,32251,32251,32251
2.497951030731201,-1.9723540452782746,1.9553475570468422,0.000398589567924205,1.9440541859556562,-6177,6132,2,6128,0.88,0.77,0.33,0.44,32251,32251,32251,32251
2.541457176208496,-2.0050383898480595,1.9877661752380102,0.0002657263786161367,1.9764728041468247,-6181,6133,2,6122,0.88,0.77,0.55,0.44,32251,32251,32251,32251
2.5799620151519775,-2.0406457245826215,2.0229749204046485,0.0002657263786161367,2.011814412502771,-6177,6128,2,6127,0.82,0.66,0.88,0.44,32251,32251,32251,32251
2.6247191429138184,-2.0734629323417146,2.0555264017851256,0.000398589567924205,2.0443658938832474,-6177,6125,-2,6129,0.82,0.88,0.22,0.38,32251,32251,32251,32251
2.66447114944458,-2.109335993454893,2.0906022837624554,0.000398589567924205,2.0798403654285016,-6187,6121,-2,6133,0.82,0.33,0.05,0.49,32251,32251,32251,32251
2.707979202270508,-2.142418927592602,2.12328662833224,0.0002657263786161367,2.1125247099982865,-6198,6124,2,6134,0.77,0.66,0.16,0.49,32251,32251,32251,32251
2.750235080718994,-2.1782919887057806,2.158628236688186,0.0002657263786161367,2.147733455164925,-6204,6131,-2,6131,0.82,0.16,0.38,0.6,32251,32251,32251,32251
2.7912371158599854,-2.214032186629651,2.1941027082334403,0.000398589567924205,2.1828093371422552,-6205,6135,-2,6121,0.77,0.77,0.05,0.38,32251,32251,32251,32251
2.8347420692443848,-2.24711512076736,2.2265213264246095,0.0002657263786161367,2.2152279553334235,-6209,6127,2,6120,0.77,0.82,0.16,0.44,32251,32251,32251,32251
2.8795011043548584,-2.282722455501922,2.2617300715912476,0.0002657263786161367,2.2505695636893694,-6196,6125,-2,6123,0.88,0.77,0.82,0.55,32251,32251,32251,32251
2.9180049896240234,-2.3183297902364846,2.2969388167578857,0.000398589567924205,2.285778308856008,-6202,6120,2,6123,0.77,0.49,0.88,0.38,32251,32251,32251,32251
2.9602901935577393,-2.3515455875635016,2.329490298138362,0.000398589567924205,2.318462653425793,-6206,6123,-2,6121,0.77,0.88,0.71,0.44,32251,32251,32251,32251
3.000014066696167,-2.38741864867668,2.364831906494308,0.0002657263786161367,2.353671398592431,-6205,6128,2,6126,0.77,0.44,0.88,0.38,32251,32251,32251,32251
3.044802188873291,-2.420102993246465,2.397516251064093,0.0002657263786161367,2.3859571535942914,-6196,6134,2,6115,0.71,0.0,0.82,0.55,32251,32251,32251,32251
3.0870320796966553,-2.4557103279810275,2.4328578594200394,0.000398589567924205,2.421033035571621,-6202,6130,-2,6111,0.82,0.82,0.77,0.44,32251,32251,32251,32251
3.1267881393432617,-2.4913176627155895,2.4681994677759858,0.0002657263786161367,2.4562417807382597,-6190,6134,-2,6113,0.77,0.11,0.77,0.38,32251,32251,32251,32251
3.170295000076294,-2.524134870474682,2.5008838123457706,0.000398589567924205,2.4887932621187363,-6191,6139,-2,6118,0.82,0.05,0.88,0.38,32251,32251,32251,32251
3.2100419998168945,-2.559875068398553,2.536358283891025,0.000398589567924205,2.524134870474682,-6194,6137,2,6119,0.77,0.77,0.82,0.44,32251,32251,32251,32251
3.249798059463501,-2.590167875560792,2.5689097652715014,0.000398589567924205,2.5538962248796895,-6198,6139,-2,6118,0.77,0.16,0.82,0.38,32251,32251,32251,32251
3.2870500087738037,-2.622985083319885,2.598803982865817,0.000398589567924205,2.5864477062601665,-6194,6139,-2,6119,0.71,0.0,0.66,0.49,32251,32251,32251,32251
3.326914072036743,-2.656068017457594,2.6313554642462935,0.0002657263786161367,2.618733461262027,-6194,6132,2,6107,0.77,0.77,0.55,0.44,32251,32251,32251,32251
3.366558074951172,-2.6858293718626016,2.663508356058846,0.000398589567924205,2.6483619524777264,-6185,6122,-2,6107,0.77,0.6,0.82,0.33,32251,32251,32251,32251
3.407569169998169,-2.7185137164323865,2.693535436842469,0.000398589567924205,2.680913433858203,-6179,6127,-2,6111,0.82,0.6,0.44,0.49,32251,32251,32251,32251
3.451073169708252,-2.754253914356257,2.728877045198416,0.0002657263786161367,2.7162550422141494,-6184,6129,2,6116,0.88,0.11,0.16,0.44,32251,32251,32251,32251
3.4933249950408936,-2.7897283859015114,2.76435151674367,0.000398589567924205,2.751330924191479,-6185,6135,-2,6107,0.71,0.0,0.0,0.44,32251,32251,32251,32251
3.531830072402954,-2.822678456849912,2.799958851478232,0.0002657263786161367,2.783749542382648,-6187,6146,-2,6106,0.77,0.05,0.16,0.49,32251,32251,32251,32251
3.5703351497650146,-2.8556285277983133,2.830251658640472,0.000398589567924205,2.8133780335983474,-6185,6157,6,6105,0.82,0.05,0.11,0.44,32251,32251,32251,32251
3.610091209411621,-2.885788471771244,2.8630688663995647,0.000398589567924205,2.845663788600208,-6186,6164,5,6101,0.77,0.0,0.05,0.38,32251,32251,32251,32251
3.6510961055755615,-2.9184728163410294,2.895886074158658,0.0005314527572322734,2.8780824067913766,-6185,6162,0,6101,0.6,0.16,0.11,0.49,32251,32251,32251,32251
3.694603204727173,-2.9542130142648992,2.9287032819177505,0.000398589567924205,2.9132911519580147,-6185,6167,4,6104,0.77,0.05,0.05,0.55,32251,32251,32251,32251
3.738110065460205,-2.98995321218877,2.9641777534630047,0.0005314527572322734,2.9486327603139606,-6189,6162,4,6111,0.82,0.38,0.93,0.44,32251,32251,32251,32251
3.7803711891174316,-3.0255605469233324,2.9996522250082593,0.0005314527572322734,2.9839743686699074,-6193,6166,0,6116,0.82,0.33,0.82,0.44,32251,32251,32251,32251
3.821371078491211,-3.0585106178717334,3.035259559742822,0.000398589567924205,3.016525850050384,-6195,6168,3,6112,0.77,0.05,0.88,0.49,32251,32251,32251,32251
3.8636231422424316,-3.0942508157956037,3.068076767501914,0.000398589567924205,3.051468868838406,-6193,6171,3,6108,0.82,0.22,0.66,0.49,32251,32251,32251,32251
3.904628038406372,-3.1269351603653885,3.1036841022364765,0.000398589567924205,3.0838874870295743,-6185,6172,3,6103,0.82,0.16,0.16,0.38,32251,32251,32251,32251
3.9481420516967773,-3.1625424950999506,3.1365013099955696,0.000398589567924205,3.1189633690069045,-6185,6175,3,6100,0.82,0.22,0.05,0.49,32251,32251,32251,32251
3.9903922080993652,-3.198149829834513,3.1718429183515156,0.000398589567924205,3.154172114173542,-6185,6163,2,6107,0.77,0.71,0.82,0.38,32251,32251,32251,32251
4.031393051147461,-3.230834174404298,3.207184526707462,0.000398589567924205,3.186856458743327,-6183,6165,2,6115,0.77,0.0,0.6,0.44,32251,32251,32251,32251
4.073651075363159,-3.2665743723281686,3.2398688712772468,0.000398589567924205,3.2221980670992734,-6188,6161,-1,6119,0.82,0.0,0.77,0.49,32251,32251,32251,32251
4.114652156829834,-3.299524443276569,3.2754762060118088,0.0005314527572322734,3.2547495484797504,-6186,6163,-2,6125,0.82,0.82,0.27,0.55,32251,32251,32251,32251
4.158166170120239,-3.3348660516325155,3.308027687392286,0.000398589567924205,3.2902240200250046,-6177,6154,2,6127,0.82,0.0,0.0,0.44,32251,32251,32251,32251
4.200420141220093,-3.3706062495563858,3.3432364325589234,0.000398589567924205,3.3255656283809505,-6182,6146,2,6129,0.77,0.05,0.05,0.44,32251,32251,32251,32251
4.241422176361084,-3.4035563205047867,3.3787109041041776,0.0005314527572322734,3.3581171097614275,-6181,6151,-2,6128,0.77,0.16,0.0,0.49,32251,32251,32251,32251
4.2838170528411865,-3.439163655239349,3.411262385484655,0.000398589567924205,3.393325854928066,-6190,6145,2,6121,0.93,0.05,0.0,0.49,32251,32251,32251,32251
4.327190160751343,-3.4750367163525273,3.446736857029909,0.0005314527572322734,3.4285346000947032,-6198,6152,-2,6120,0.77,0.0,0.05,0.44,32251,32251,32251,32251
4.368187189102173,-3.508252513679545,3.4824770549537796,0.000398589567924205,3.460820355096564,-6202,6165,-2,6116,0.66,0.0,0.05,0.38,32251,32251,32251,32251
4.4104461669921875,-3.543859848414107,3.5154271259021805,0.000398589567924205,3.4960291002632022,-6203,6164,2,6112,0.82,0.0,0.0,0.44,32251,32251,32251,32251
4.451454162597656,-3.5765441929838917,3.5510344606367426,0.0005314527572322734,3.5284477184543706,-6195,6166,-2,6114,0.82,0.05,0.0,0.44,32251,32251,32251,32251
4.4937050342559814,-3.611885801339838,3.5838516683958352,0.000398589567924205,3.5636564636210086,-6180,6169,2,6114,0.88,0.05,0.33,0.33,32251,32251,32251,32251
4.534707069396973,-3.6447030090989307,3.6191932767517816,0.0005314527572322734,3.596340808190794,-6179,6166,-2,6121,0.88,0.11,0.44,0.44,32251,32251,32251,32251
4.578214168548584,-3.6799117542655684,3.6518776213215665,0.0005314527572322734,3.63168241654674,-6172,6160,-2,6124,0.77,0.33,0.55,0.49,32251,32251,32251,32251
4.620541095733643,-3.7155190890001313,3.687219229677513,0.000398589567924205,3.667156888091994,-6175,6161,2,6126,0.77,0.22,0.05,0.49,32251,32251,32251,32251
4.661469221115112,-3.7484691599485322,3.722826564412075,0.000398589567924205,3.6995755062831632,-6175,6164,2,6126,0.77,0.05,0.44,0.44,32251,32251,32251,32251
4.704982042312622,-3.7840764946830943,3.7556437721711675,0.0005314527572322734,3.7349171146391096,-6181,6167,-2,6128,0.77,0.33,0.82,0.49,32251,32251,32251,32251
4.74724006652832,-3.8194181030390406,3.79125110690573,0.000398589567924205,3.7703915861843638,-6174,6166,2,6129,0.88,0.77,0.66,0.38,32251,32251,32251,32251
